Time Sec,Time Nsec,Lo ADC A-CH0,Lo ADC A-CH1,Lo ADC A-CH2,Lo ADC A-CH3,Lo ADC A-CH4,Lo ADC A-CH5,Lo ADC A-CH6,Lo ADC A-CH7,Lo ADC A-CH8,Lo ADC A-CH9,Lo ADC A-CH11,Lo ADC A-CH12,Lo ADC A-CH14,IMU Pos East,IMU Pos North,IMU Pos Up,IMU Att Yaw,IMU Att Roll,IMU Att Y Rate,IMU Att R Rate,IMU Bias GyroZ,GPS Pos Ant E,GPS Pos Ant N,GPS Pos Ant U,GPS Heading,GPS HeadingRaw,GPS Horz Vel,GPS Pos Type,Gyro Z,Steering Angle,Track Speed,Gear Lever,XTE,Cmd Angle,FF Angle,Path Heading,Steering PWM1,Steering PWM2,PID cmd 1,PID cmd 2,Cmd Pressure 1,Cmd Pressure 2,Valve Press. 1,Valve Press. 2,Cmd Yaw Rate,Control Volts,Engine RPM,System State,Swath Offset,Veh Direction,NVD Xcorr,GHF Heading
1373639302,322000000,37.625,0.0672527402639389,0.6567032337188721,0.32730621099472046,0.662841796875,4.97802734375,2.1826171875,4.981689453125,13.985485076904297,4.981689453125,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-160.49130326057812,95.72732840748289,22.606270287053423,299.5292663574219,1.0368276834487915,0.813047468662262,-0.5789501070976257,0.06520809233188629,-160.73002502914366,95.92835133780318,25.615708026103675,299.846435546875,298.6846008300781,3.0834012031555176,4,0.8782555460929871,0.9722946882247925,0.0,1,0.018137747421860695,0.8341904282569885,0.0,299.83770751953125,0.0,39.13753128051758,-1.4035954475402832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.00044861179776489735,299.6627197265625
1373639302,342000000,37.75,0.03296702727675438,0.6263735294342041,0.2673541009426117,0.65185546875,4.979248046875,2.181396484375,4.981689453125,14.019330978393555,4.981689453125,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-160.544952227874,95.75773783856788,22.606270287053423,299.5455322265625,1.0359781980514526,0.7967671155929565,-0.04247669130563736,0.0652080848813057,-160.73002502914366,95.92835133780318,25.615708026103675,299.846435546875,298.6846008300781,3.0834012031555176,4,0.8619751930236816,1.001712441444397,0.0,1,0.01845223270356655,0.8117778897285461,0.0,299.83770751953125,0.0,42.510929107666016,-5.036170959472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.00044861179776489735,299.6627197265625
1373639302,362000000,37.75,0.03164834901690483,0.6606592535972595,0.299760639667511,0.650634765625,4.97802734375,2.181396484375,4.981689453125,13.992254257202148,4.981689453125,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-160.59859273503562,95.78816218571522,22.606270287053423,299.56146240234375,1.0295950174331665,1.0231703519821167,-0.31915995478630066,0.06520817428827286,-160.73002502914366,95.92835133780318,25.615708026103675,299.846435546875,298.6846008300781,3.0834012031555176,4,1.0883785486221313,1.001712441444397,0.0,1,0.018749570474028587,0.7896453738212585,0.0,299.83770751953125,0.0,40.97030258178711,-3.3773810863494873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.00044861179776489735,299.6627197265625
1373639302,382000000,37.625,0.034285709261894226,0.6606592535972595,0.29003867506980896,0.655517578125,4.97802734375,2.181396484375,4.98046875,14.005792617797852,4.981689453125,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-160.65222236807486,95.8186057013438,22.606270287053423,299.5819396972656,1.0136154890060425,1.0817580223083496,-0.7989743947982788,0.06520819664001465,-160.73002502914366,95.92835133780318,25.615708026103675,299.846435546875,298.6846008300781,3.0834012031555176,4,1.1469662189483643,1.001712441444397,0.0,1,0.019024871289730072,0.7569946646690369,0.0,299.83770751953125,0.0,41.18537902832031,-3.6092417240142822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.00044861179776489735,299.6627197265625
1373639302,403000000,37.625,0.029010985046625137,0.6527471542358398,0.29165899753570557,0.66162109375,4.97802734375,2.1826171875,4.98291015625,13.992254257202148,4.981689453125,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-160.70584049741765,95.84906946765044,22.606270287053423,299.60357666015625,1.010444164276123,0.8419197797775269,-0.1585673838853836,0.06520809978246689,-160.73002502914366,95.92835133780318,25.615708026103675,299.846435546875,298.6846008300781,3.0834012031555176,4,0.907127857208252,0.9722946882247925,0.0,1,0.019276881590485573,0.7210936546325684,0.0,299.83770751953125,0.0,40.23746871948242,-2.588582754135132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,6.827276956755668e-05,299.6627197265625
1373639302,422000000,37.75,0.04219779744744301,0.6540658473968506,0.28517770767211914,0.66650390625,4.97802734375,2.181396484375,4.98291015625,14.012561798095703,4.981689453125,0.0029589843470603228,0.0,0.0059179686941206455,-160.75944968606373,95.87954896772065,22.606270287053423,299.6203918457031,1.025673747062683,0.8139381408691406,0.7614777088165283,0.06520809233188629,-160.73002502914366,95.92835133780318,25.615708026103675,299.846435546875,298.6846008300781,3.0834012031555176,4,0.8791462182998657,1.001712441444397,0.0,1,0.019510794430971146,0.6951209306716919,0.0,299.83770751953125,0.0,44.14005661010742,-6.790751934051514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,6.827276956755668e-05,299.6627197265625
1373639302,462000000,37.625,0.039560433477163315,0.6751647591590881,0.3127232789993286,0.6689453125,4.979248046875,2.181396484375,4.98291015625,13.985485076904297,4.981689453125,0.0029589843470603228,0.0,0.0029589843470603228,-160.8666382237806,95.94056041436055,22.606270287053423,299.66015625,1.010642647743225,1.2142372131347656,-0.8954986333847046,0.06520824879407883,-160.73002502914366,95.92835133780318,25.615708026103675,299.846435546875,298.6846008300781,3.0834012031555176,4,1.2794455289840698,1.001712441444397,0.0,1,0.019918283447623253,0.628116250038147,0.0,299.83770751953125,0.0,42.59437942504883,-5.126579284667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,6.827276956755668e-05,299.6627197265625
1373639302,482000000,37.625,0.029010985046625137,0.6778020858764648,0.3111029267311096,0.66650390625,4.97802734375,2.181396484375,4.981689453125,13.9990234375,4.98046875,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-160.920213307394,95.97109983199992,22.606270287053423,299.6844482421875,0.9982876181602478,0.8521279096603394,-0.6177506446838379,0.06520810723304749,-160.73002502914366,95.92835133780318,25.615708026103675,299.846435546875,298.6846008300781,3.0834012031555176,4,0.9173359274864197,1.001712441444397,0.0,1,0.020083250477910042,0.5838316082954407,0.0,299.83770751953125,0.0,43.87923049926758,-6.509986877441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,6.827276956755668e-05,299.6627197265625
1373639302,502000000,37.875,0.034285709261894226,0.7028570175170898,0.32568588852882385,0.6640625,4.97802734375,2.181396484375,4.981689453125,13.9990234375,4.981689453125,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-160.9126897146332,95.97761670741879,22.613158103240078,299.71759033203125,1.008528709411621,0.7420151829719543,0.512054979801178,0.06393412500619888,-161.26033779950035,96.23618649952914,25.622690030373633,300.2152404785156,300.1361999511719,3.0872857570648193,4,0.8059492707252502,1.001712441444397,0.0,1,0.010686937719583511,0.21620409190654755,0.0,299.83770751953125,0.0,44.47834396362305,-7.15510892868042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,6.827276956755668e-05,300.5343933105469
1373639302,522000000,37.5,0.026373622938990593,0.7041757106781006,0.3354078531265259,0.662841796875,4.97802734375,2.181396484375,4.981689453125,13.985485076904297,4.981689453125,0.0029589843470603228,0.0029589843470603228,0.0029589843470603228,-160.96630666678425,96.00823950264298,22.613158103240078,299.732421875,1.0190861225128174,1.003644585609436,0.5278704166412354,0.06393422931432724,-161.26033779950035,96.23618649952914,25.622690030373633,300.2152404785156,300.1361999511719,3.0872857570648193,4,1.067578911781311,1.001712441444397,0.0,1,0.010800414718687534,0.18934011459350586,0.0,299.83770751953125,0.0,65.10675811767578,-29.36391830444336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,6.827276956755668e-05,300.5343933105469
